space	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
general,	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
`acronym'	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$min	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
%STRUCTURE	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$i--;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self->{mail_hdr_list}[$i];	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
bundle	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
if	000058	/home/viviane/kartoffel/perl5/Mail/Header.pm
'	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
(@$list)	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$ln;	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$opt{Reformat}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
lowercase	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Message-ID	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Meta-POD	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
as_string	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
shift	000012	/home/viviane/kartoffel/perl5/Mail/Header.pm
$tag,	000026	/home/viviane/kartoffel/perl5/Mail/Header.pm
';	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
($modify	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
towards	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
list-help	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
'[^\x00-\x1f\x7f-\xff	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
print	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$text,	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
%$hashref)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
<$fd>;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$fd)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
]	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$MAIL_FROM)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
<$line>";	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
/o;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
being	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
at	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
4;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Resent-To	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
local	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Carp;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
1995-2019	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
scalar(@$def)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
];	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$where)	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
unfold	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
uc	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
\t]+/)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$lines->[0]	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
after	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
We	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
leading	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
delete	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
@lines	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
combine	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
fold	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self->mail_from(	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
not	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
along	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
End	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
/^\r?$/;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
,	000012	/home/viviane/kartoffel/perl5/Mail/Header.pm
newline	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
splitting	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
:]+:';	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
processed	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
${$def->[$idx]},	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
20;	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
return;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
($1,	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
@{$dup->{mail_hdr_list}}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
elsif(ref($arg)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
},	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
but	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
construction	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
itself.	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
POD	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Pod	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$field	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
keys	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
'',	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$l	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
$old;	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self->fold_length($opt{FoldLength})	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
will	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
croak	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
ignored:	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
as	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
are	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
[,;\s]	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Precedence	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
under	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
?	000018	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self->get($tag);	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
/io	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
if(@_)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
@$value	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
while	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$dup->{mail_hdr_list}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
fileno($arg))	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
@{$self->{mail_hdr_list}})	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
'$tag'\n";	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
//x;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
list-post	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
functions	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$line,	000014	/home/viviane/kartoffel/perl5/Mail/Header.pm
==	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
$opt{Modify};	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
case-insensitive,	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$_[0];	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
[^"]{$min,$max}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
>4/5	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
new-lines	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Status	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
In-Reply-To	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
pop	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
[$self->get($_)]	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
minimal	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$value	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
for	000018	/home/viviane/kartoffel/perl5/Mail/Header.pm
while(1)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
@{$dup->{mail_hdr_hash}{$tag}},	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
rebuild	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$dup	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$ctag	000012	/home/viviane/kartoffel/perl5/Mail/Header.pm
it	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
Copyright.	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
HTML	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
on	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
undef	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
@{shift->{mail_hdr_list}}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
grep	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$x	000010	/home/viviane/kartoffel/perl5/Mail/Header.pm
$tag	000040	/home/viviane/kartoffel/perl5/Mail/Header.pm
$line);	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$len)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$thing->{mail_hdr_mail_from}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Mail-From	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
die	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$arg	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
new	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
s/[\r\n]+//og;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Resent-From	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
hash	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self;	000018	/home/viviane/kartoffel/perl5/Mail/Header.pm
while(	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
#	000066	/home/viviane/kartoffel/perl5/Mail/Header.pm
/\r?\n\S/)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
format	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
s/\:$//;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Received	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
for(my	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
<markov@cpan.org>].	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Overmeer	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$deleted++;	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
my	000184	/home/viviane/kartoffel/perl5/Mail/Header.pm
$hash	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
if(@_	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
@{$self->{mail_hdr_list}}	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$r	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$maxlen;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
tag	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
[Mark	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
($tag,$line)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$hash->{$tag}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
>=	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
s/^(\Q$ctag\E)?\s*/$xtag	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
s/([^	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
elsif($self->{mail_hdr_mail_from}	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
part	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
by	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
sub	000056	/home/viviane/kartoffel/perl5/Mail/Header.pm
2	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
length	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self->read($arg)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
splice	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
(my	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
is	000014	/home/viviane/kartoffel/perl5/Mail/Header.pm
uc($_)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Content-Type	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
From	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$FIELD_NAME	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
ChangeLog.	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
!~	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
s/^\s+//;	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$list)	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
if(!ref	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
mail_hdr_modify	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
s/\s*\Z//o;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$modify;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
get	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$_)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
(	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
Ensure	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
licensing	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Copyrights	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
_tidy_header($self);	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$tmp	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
_error	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
_fmt_line	000010	/home/viviane/kartoffel/perl5/Mail/Header.pm
$thing)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
"bad	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
bless	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
elsif($line	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
vowel.	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
(@$fields)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
foreach	000016	/home/viviane/kartoffel/perl5/Mail/Header.pm
$ln	000032	/home/viviane/kartoffel/perl5/Mail/Header.pm
"unadorned	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self->fold	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
last	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$dup->empty;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
%opt	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
us	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
characters	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
{	000170	/home/viviane/kartoffel/perl5/Mail/Header.pm
$fields	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
{defined}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self->{mail_hdr_hash}{$tag};	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
ignored";	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$where	000016	/home/viviane/kartoffel/perl5/Mail/Header.pm
/^($FIELD_NAME|From	000010	/home/viviane/kartoffel/perl5/Mail/Header.pm
$opt{FoldLength};	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
"no	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
skipping	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
continuation,	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
"";	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
;	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
()	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
s/\r?\n\s+/	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
MO,	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
folded	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
'$tag':	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
/^\Q$ctag\E/i))	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
contain	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
int($maxlen	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
Delivered-To	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
contributors	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
(@{$self->{mail_hdr_list}})	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
1	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
_fold_line	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
while(@$lines)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$i++	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
the	000030	/home/viviane/kartoffel/perl5/Mail/Header.pm
'IGNORE')	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
existing	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Lines	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Content-Disposition	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
($key,$ref)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self	000032	/home/viviane/kartoffel/perl5/Mail/Header.pm
push	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self->{mail_hdr_mail_from}	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$text;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
/sog	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$HDR_LENGTHS{$tag}	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
MO:	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
79	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
there	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
/^([-\w]+)/	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Remove	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
Content-Length	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
'KEEP';	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
strict;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
MailTools.	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
(@_	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
/	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$tag;	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
undef;	000014	/home/viviane/kartoffel/perl5/Mail/Header.pm
$thing->{mail_hdr_lengths}	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
in	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
preferred	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
s/\s*$/\n/s;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$x;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
if(length($_[0])	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$$_	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
if($deleted)	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
%{$self->{mail_hdr_hash}})	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$def->[$idx])	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
_tag_case	000016	/home/viviane/kartoffel/perl5/Mail/Header.pm
\$line	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
1)[1];	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
mail_from	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
/^From\s/io;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
table	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
pages	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
tags	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
substr	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
%	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
$choice	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
header	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
'$line'\n";	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
_tag_case($ctag	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
required	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
whitespace	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
up	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
See	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
join($with,@lines),	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
@_;	000024	/home/viviane/kartoffel/perl5/Mail/Header.pm
>	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$thing	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
$def->[$i];	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
if($def	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
decide	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
This	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
_tidy_header	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
=~	000072	/home/viviane/kartoffel/perl5/Mail/Header.pm
$def	000012	/home/viviane/kartoffel/perl5/Mail/Header.pm
$field->[$idx])	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$len	000016	/home/viviane/kartoffel/perl5/Mail/Header.pm
=>	000014	/home/viviane/kartoffel/perl5/Mail/Header.pm
($_	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
'-'	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
README.md	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$self,	000018	/home/viviane/kartoffel/perl5/Mail/Header.pm
@lines;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
if(ref	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
ref($self)->new;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
elsif(defined	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
'ARRAY')	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$atend	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
split	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
4	000004	/home/viviane/kartoffel/perl5/Mail/Header.pm
Bcc	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
##	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
into	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
manual	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$$field;	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
$old	000006	/home/viviane/kartoffel/perl5/Mail/Header.pm
optimization	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
($key,	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
.=	000008	/home/viviane/kartoffel/perl5/Mail/Header.pm
(delete	000002	/home/viviane/kartoffel/perl5/Mail/Header.pm
